time,round,nbMessages
0,6,87040
0,6,87040
0,6,87040
0,6,87040
101,6,97560
123,7,97560
104,6,97560
100,5,97560
146,7,97560
109,6,97560
105,6,97560
119,6,97560
144,6,97560
121,6,97560
110,7,97560
121,6,97560
105,6,97560
104,7,97560
109,6,97560
104,7,97560
141,7,97560
114,7,97560
140,5,97560
129,7,97560
110,6,97560
136,6,97560
224,6,97560
105,6,97560
121,6,97560
108,6,97560
108,7,97560
128,7,97560
104,8,97560
116,6,97560
123,7,97560
105,6,97560
118,7,97560
135,7,97560
101,6,97560
116,5,97560
112,7,97560
173,7,97560
153,6,97560
113,6,97560
142,6,97560
108,6,97560
112,7,97560
101,6,97560
98,7,97560
127,6,97560
112,6,97560
105,5,97560
111,6,97560
99,7,97560
110,7,97560
0,8,108680
0,6,108680
0,6,108680
0,6,108680
0,6,108680
0,5,108680
0,7,108680
0,6,108680
0,7,108680
0,7,108680
0,6,108680
0,6,108680
0,6,108680
0,7,108680
0,6,108680
0,6,108680
0,6,108680
0,7,108680
0,5,108680
0,6,108680
0,5,108680
0,6,108680
0,7,108680
0,5,108680
0,7,108680
0,6,108680
0,8,108680
0,6,108680
0,6,108680
0,6,108680
0,5,108680
0,5,108680
0,6,108680
0,6,108680
0,5,108680
0,6,108680
0,5,108680
0,6,108680
0,7,108680
0,6,108680
0,6,108680
0,7,108680
0,6,108680
0,6,108680
0,6,108680
0,6,108680
0,5,108680
0,6,108680
0,7,108680
0,5,108680
0,6,108680
120,7,120400
123,5,120400
130,7,120400
121,6,120400
119,6,120400
130,7,120400
119,6,120400
129,6,120400
138,6,120400
138,8,120400
166,6,120400
165,6,120400
161,7,120400
137,5,120400
126,6,120400
129,6,120400
123,7,120400
115,7,120400
137,6,120400
145,6,120400
130,6,120400
155,6,120400
184,6,120400
135,8,120400
117,7,120400
133,6,120400
132,7,120400
132,7,120400
148,8,120400
115,6,120400
123,6,120400
171,6,120400
131,6,120400
119,7,120400
115,6,120400
123,7,120400
