time,round,nbMessages
1222,399,501101
1052,399,508339
824,399,485021
947,399,500096
812,399,487634
791,399,477385
870,399,517735
674,399,464724
984,399,501304
855,399,500822
1042,399,490649
1127,399,541848
1298,399,619649
959,399,503921
767,399,481005
736,399,477389
936,399,492259
851,399,488440
806,399,483417
909,399,482014
885,399,492663
907,399,488239
1109,399,473769
1618,399,556696
688,399,452280
950,399,558086
964,399,498697
1085,399,517585
1171,399,468953
778,399,461912
872,399,473570
1020,399,497855
1168,399,460507
803,399,486032
787,399,561867
909,399,487839
844,399,478796
856,399,498086
777,399,478597
844,399,522480
854,399,464535
1007,399,494876
711,399,477586
815,399,552412
940,399,497487
948,409,577360
701,409,493594
972,409,561172
954,409,513156
1128,409,555012
1095,409,585136
1016,409,508212
918,409,505330
899,409,500386
1127,409,520366
1159,409,541582
1088,409,535404
862,409,499976
916,409,519130
734,409,482674
1057,409,529020
828,409,494414
1321,409,525926
1012,409,563408
1246,409,530458
1099,409,503890
1099,409,542614
946,409,502654
1082,409,541120
1224,409,550154
1003,409,500796
808,409,498120
962,409,513312
1016,409,562996
796,409,516942
1030,409,494008
1184,409,541788
826,409,496272
827,409,483088
1199,409,572810
997,409,512742
1030,409,519336
1093,409,513574
1091,409,523458
1192,409,537670
950,409,526872
941,409,536226
993,409,530870
925,409,502654
882,409,514186
884,409,521600
924,409,517486
1441,409,605484
741,409,548308
731,409,483702
1056,409,596520
1105,419,547342
898,419,543333
722,419,521608
1234,419,572068
1168,419,576249
725,419,517810
899,419,520760
861,419,542280
893,419,537214
1644,419,584060
1283,419,504314
843,419,518863
1120,419,535219
1385,419,579416
864,419,535108
1189,419,585491
820,419,522870
1396,419,641994
850,419,529622
792,419,519920
976,419,510190
1150,419,551986
992,419,536792
958,419,543327
897,419,516540
1135,419,603570
1327,419,541649
1503,419,550089
1154,419,547766
1547,419,545447
1170,419,521819
998,419,538904
1037,419,543122
957,419,547346
929,419,620607
984,419,552619
978,419,528354
1440,419,666147
1318,419,564011
1343,419,547555
1263,419,616590
912,419,585213
708,419,505785
860,419,529837
1129,419,544607
974,419,537429
1090,419,561268
1045,419,584585
1084,419,550298
881,419,530253
1098,419,521186
1151,429,662358
1105,429,558156
944,429,561394
938,429,547354
862,429,566362
866,429,564208
1022,429,555134
1190,429,624262
1228,429,578458
1043,429,566364
1346,429,591416
1265,429,637796
1223,429,652296
1537,429,654062
1078,429,556430
1346,429,692172
1311,429,631410
1023,429,558160
971,429,570898
936,429,568954
1355,429,592928
1174,429,689194
836,429,561828
810,429,542606
817,429,563990
743,429,539804
835,429,568742
1252,429,600488
851,429,554270
864,429,560098
880,429,557296
771,429,602822
651,429,530088
810,429,622010
861,429,555776
941,429,559884
1039,429,589040
945,429,562904
711,429,554050
1200,429,689914
733,429,549300
961,429,577808
948,429,548008
695,429,565280
861,429,543040
661,429,595774
639,429,546708
706,429,583790
830,429,586018
1058,429,602866
624,429,547354
913,439,581019
906,439,590731
1362,439,759875
841,439,591187
864,439,602016
868,439,572185
1031,439,603511
1234,439,704616
750,439,561350
1277,439,724914
904,439,583229
828,439,591183
792,439,571293
1117,439,737138
777,439,592069
1073,439,619913
730,439,588975
926,439,605990
918,439,586988
877,439,589417
1319,439,642455
908,439,568870
819,439,573069
1231,439,623228
883,439,570409
1286,439,701992
835,439,569531
1033,439,629989
1047,439,592294
906,439,572850
970,439,607316
953,439,578813
979,439,593835
794,439,611736
970,439,589196
561,439,549426
976,439,621262
945,439,590301
1710,439,678788
925,439,577704
1023,439,672245
751,439,560914
1079,439,596708
1187,439,617482
856,439,577483
1082,439,589134
1199,439,769206
1108,439,610189
959,439,669782
1207,439,693355
1174,439,605771
1285,449,625804
1417,449,666934
986,449,597786
1066,449,637556
1076,449,616312
1013,449,607956
1250,449,626480
742,449,603432
1162,449,641396
782,449,600954
971,449,605012
1245,449,702410
846,449,624000
1319,449,631680
1026,449,629420
1251,449,582418
1066,449,597784
1210,449,618798
955,449,615180
1236,449,604784
922,449,607726
953,449,613378
1077,449,609984
851,449,620606
958,449,610212
1077,449,608858
1049,449,612020
1150,449,610670
1177,449,708906
773,449,571126
791,449,587164
893,449,605016
1076,449,792256
823,449,607952
915,449,586032
1257,449,639362
1030,449,638684
815,449,598920
1273,449,664674
1052,449,604110
1414,449,626934
958,449,636876
998,449,611564
1092,449,601846
1222,449,657742
1488,449,637102
1404,449,637106
1382,449,630776
1367,449,662640
1569,449,655634
894,449,604334
973,459,634107
1068,459,638723
1089,459,650739
804,459,608474
1211,459,663906
968,459,651661
1244,459,646117
1314,459,674528
865,459,630182
859,459,645529
1060,459,698336
1727,459,855129
959,459,636879
1071,459,656279
959,459,623947
1234,459,660210
1229,459,793317
1145,459,678138
816,459,653047
930,459,635957
1341,459,676376
1213,459,675452
1555,459,700862
1013,459,615394
1046,459,654662
1155,459,716836
1196,459,658127
954,459,629718
1021,459,641485
1379,459,681689
1105,459,725233
1144,459,654200
844,459,616784
1104,459,670601
1128,459,701291
1033,459,669217
1298,459,680534
1059,459,629254
1181,459,670601
1401,459,783112
1329,459,749468
1063,459,659284
1196,459,677300
1170,459,720699
1332,459,660439
1353,459,638725
1144,459,622328
976,459,644267
772,459,602936
867,459,620940
1116,459,647732
952,469,697436
1042,469,663170
1386,469,634626
980,469,647828
1305,469,682048
1315,469,678036
1596,469,777294
1254,469,667184
1373,469,691490
1416,469,695502
1519,469,687950
1204,469,703930
1118,469,674262
1246,469,685590
1743,469,709660
1419,469,693854
1291,469,677330
1475,469,686770
1327,469,775114
1214,469,676150
1148,469,780536
1329,469,679690
882,469,666714
1228,469,698098
946,469,657036
1702,469,948636
1363,469,729038
1036,469,633442
1181,469,670488
928,469,655382
1054,469,687476
1244,469,667654
1576,469,728472
1230,469,698096
1281,469,653494
1278,469,674260
983,469,668362
1170,469,702580
1190,469,690544
1054,469,655624
1085,469,667420
1416,469,684882
947,469,629432
1350,469,671194
1604,469,751494
1261,469,663640
853,469,662460
1245,469,711682
1146,469,662702
945,469,684882
1076,469,677092
906,479,694333
1231,479,719152
1255,479,724454
1131,479,711199
1096,479,718192
1476,479,723490
1656,479,810402
862,479,641811
1139,479,659388
837,479,678192
1034,479,687105
1223,479,690473
1181,479,709271
1089,479,683729
1102,479,717224
1112,479,737137
928,479,688310
993,479,742409
1357,479,725422
798,479,665172
1119,479,727587
952,479,692405
1182,479,714334
1092,479,789122
941,479,771591
1240,479,780315
824,479,673125
1198,479,892677
1603,479,779190
1408,479,718915
1414,479,725902
1676,479,817891
1101,479,717140
1081,479,691198
1384,479,719357
1128,479,722767
917,479,671444
1145,479,707343
971,479,692401
864,479,663218
1191,479,712647
824,479,687830
1145,479,713852
1423,479,734337
1200,479,754548
1266,479,727105
1145,479,715539
1287,479,731686
911,479,698910
1416,479,771655
1035,479,677947
1025,489,730138
1162,489,746864
1170,489,745388
962,489,712676
1184,489,727924
1245,489,728168
973,489,720298
1167,489,735796
1535,489,819610
862,489,708496
1915,489,826608
1270,489,821390
1454,489,766052
1046,489,792334
832,489,685134
922,489,712426
1084,489,729400
1175,489,744160
1588,489,782288
945,489,689556
1479,489,741208
1273,489,798104
1370,489,792132
1147,489,722764
1006,489,726446
1295,489,755228
1300,489,769250
1340,489,803578
1564,489,776630
1096,489,833994
1122,489,713656
1394,489,784604
1197,489,744896
1191,489,737026
1349,489,725710
1621,489,773678
1358,489,727924
1052,489,727188
1019,489,734320
902,489,676270
902,489,719560
1378,489,746372
1219,489,708742
1555,489,770234
1322,489,723248
1237,489,710714
1013,489,727924
1575,489,761870
969,489,715626
1786,489,1064710
997,489,737762
1280,499,843837
1524,499,838610
1221,499,745980
1010,499,730171
1080,499,747235
1176,499,813102
1180,499,756775
1756,499,795176
903,499,701316
899,499,707589
1162,499,774598
1476,499,848620
1136,499,771582
889,499,715874
1742,499,783379
1067,499,760538
1698,499,808730
1305,499,878560
2333,499,854412
1472,499,776602
1374,499,844602
1236,499,793359
1534,499,824457
1371,499,867879
1205,499,783630
1060,499,756773
1435,499,777608
1077,499,762548
1316,499,783630
1649,499,789154
1528,499,782626
1119,499,744157
1297,499,734936
1343,499,753763
1239,499,801257
888,499,728928
1022,499,753514
912,499,712617
1320,499,791160
1194,499,759285
981,499,749745
1028,499,752508
1452,499,785389
1983,499,827132
1679,499,753512
1232,499,782375
1125,499,758028
1288,499,774596
1451,499,770331
886,499,720390
843,499,750444
